datetime_utc,open,high,low,close,volume,session,date
2022-10-10 12:00:00,1676.855,1679.098,1665.478,1666.758,13.14344,london_ny_overlap,2022-10-10
2022-10-10 16:00:00,1666.758,1671.515,1666.638,1668.915,8.39643,ny,2022-10-10
2022-10-10 20:00:00,1668.998,1670.128,1667.365,1669.998,0.860696,late_ny_early_sydney,2022-10-10
2022-10-11 00:00:00,1669.998,1673.538,1661.308,1664.018,5.21466,late_sydney_early_asian,2022-10-11
2022-10-11 04:00:00,1664.028,1669.553,1661.748,1664.618,7.78467,asian_early_london,2022-10-11
2022-10-11 08:00:00,1664.618,1670.568,1660.91,1670.086,10.05466,london,2022-10-11
2022-10-11 12:00:00,1670.085,1681.638,1663.385,1681.448,14.88934,london_ny_overlap,2022-10-11
2022-10-11 16:00:00,1681.518,1683.84,1663.636,1666.365,11.99091,ny,2022-10-11
2022-10-11 20:00:00,1666.365,1667.338,1663.765,1663.955,1.0902,late_ny_early_sydney,2022-10-11
2022-10-12 00:00:00,1663.955,1666.695,1661.265,1665.208,4.300879999999999,late_sydney_early_asian,2022-10-12
2022-10-12 04:00:00,1665.185,1675.298,1664.628,1668.898,8.05216,asian_early_london,2022-10-12
2022-10-12 08:00:00,1668.898,1673.238,1667.698,1668.415,9.176120000000001,london,2022-10-12
2022-10-12 12:00:00,1668.415,1673.105,1664.816,1669.428,16.313109999999998,london_ny_overlap,2022-10-12
2022-10-12 16:00:00,1669.448,1678.215,1667.588,1675.048,9.6131,ny,2022-10-12
2022-10-12 20:00:00,1675.028,1675.555,1672.455,1674.438,1.149379,late_ny_early_sydney,2022-10-12
2022-10-13 00:00:00,1674.422,1675.325,1668.895,1669.148,3.24062,late_sydney_early_asian,2022-10-13
2022-10-13 04:00:00,1669.138,1672.438,1666.908,1672.195,4.41092,asian_early_london,2022-10-13
2022-10-13 08:00:00,1672.198,1682.336,1670.528,1678.678,9.42813,london,2022-10-13
2022-10-13 12:00:00,1678.638,1678.795,1642.288,1665.588,24.61684,london_ny_overlap,2022-10-13
2022-10-13 16:00:00,1665.678,1672.448,1662.832,1663.788,13.5857,ny,2022-10-13
2022-10-13 20:00:00,1663.742,1666.528,1662.798,1663.345,1.08816,late_ny_early_sydney,2022-10-13
2022-10-14 00:00:00,1663.265,1670.118,1658.868,1668.928,5.1591,late_sydney_early_asian,2022-10-14
2022-10-14 04:00:00,1668.888,1671.655,1663.495,1666.948,7.60365,asian_early_london,2022-10-14
2022-10-14 08:00:00,1666.948,1667.065,1650.118,1654.835,12.03976,london,2022-10-14
2022-10-14 12:00:00,1654.855,1663.858,1644.657,1644.688,18.85283,london_ny_overlap,2022-10-14
2022-10-14 16:00:00,1644.695,1648.758,1640.095,1642.815,9.96531,ny,2022-10-14
2022-10-14 20:00:00,1642.788,1644.545,1642.565,1643.618,0.42901,late_ny_early_sydney,2022-10-14
2022-10-16 20:00:00,1644.068,1647.568,1643.022,1647.398,1.180604,late_ny_early_sydney,2022-10-16
2022-10-17 00:00:00,1647.345,1652.498,1646.198,1650.028,4.27674,late_sydney_early_asian,2022-10-17
2022-10-17 04:00:00,1650.065,1657.319,1648.245,1655.848,7.50167,asian_early_london,2022-10-17
2022-10-17 08:00:00,1655.868,1660.538,1652.798,1657.848,9.39698,london,2022-10-17
2022-10-17 12:00:00,1657.828,1668.268,1656.908,1663.218,17.22744,london_ny_overlap,2022-10-17
2022-10-17 16:00:00,1663.208,1663.358,1646.638,1647.848,13.49507,ny,2022-10-17
2022-10-17 20:00:00,1647.818,1651.498,1647.598,1650.568,1.31256,late_ny_early_sydney,2022-10-17
2022-10-18 00:00:00,1650.538,1653.428,1648.788,1652.358,5.2396899999999995,late_sydney_early_asian,2022-10-18
2022-10-18 04:00:00,1652.398,1660.707,1651.148,1656.278,8.46292,asian_early_london,2022-10-18
2022-10-18 08:00:00,1656.298,1657.458,1648.518,1652.778,10.497630000000001,london,2022-10-18
2022-10-18 12:00:00,1652.408,1657.228,1646.508,1648.017,16.77372,london_ny_overlap,2022-10-18
2022-10-18 16:00:00,1649.608,1652.598,1647.987,1651.248,13.09595,ny,2022-10-18
2022-10-18 20:00:00,1651.187,1654.318,1650.538,1652.198,1.21204,late_ny_early_sydney,2022-10-18
2022-10-19 00:00:00,1652.157,1653.248,1648.898,1649.098,5.8236799999999995,late_sydney_early_asian,2022-10-19
2022-10-19 04:00:00,1649.198,1649.385,1637.567,1644.598,12.741710000000001,asian_early_london,2022-10-19
2022-10-19 08:00:00,1644.628,1644.698,1631.728,1635.098,15.89745,london,2022-10-19
2022-10-19 12:00:00,1635.058,1637.587,1630.198,1630.397,26.089660000000002,london_ny_overlap,2022-10-19
2022-10-19 16:00:00,1630.397,1631.087,1627.487,1629.358,12.843309999999999,ny,2022-10-19
2022-10-19 20:00:00,1629.378,1630.125,1626.247,1627.018,1.50623,late_ny_early_sydney,2022-10-19
2022-10-20 00:00:00,1626.907,1629.207,1622.257,1626.067,6.55384,late_sydney_early_asian,2022-10-20
2022-10-20 04:00:00,1626.077,1634.837,1624.878,1632.608,14.09637,asian_early_london,2022-10-20
2022-10-20 08:00:00,1632.607,1639.228,1628.558,1637.168,16.67147,london,2022-10-20
2022-10-20 12:00:00,1637.157,1645.438,1630.157,1641.148,30.23852,london_ny_overlap,2022-10-20
2022-10-20 16:00:00,1641.107,1641.338,1624.558,1626.718,12.69106,ny,2022-10-20
2022-10-20 20:00:00,1626.718,1628.227,1625.158,1626.828,1.83494,late_ny_early_sydney,2022-10-20
2022-10-21 00:00:00,1626.828,1628.107,1620.508,1621.498,6.46204,late_sydney_early_asian,2022-10-21
2022-10-21 04:00:00,1621.498,1627.098,1617.067,1623.627,14.48371,asian_early_london,2022-10-21
2022-10-21 08:00:00,1623.588,1627.898,1619.037,1622.977,18.24572,london,2022-10-21
2022-10-21 12:00:00,1622.977,1650.848,1618.987,1650.668,46.50941,london_ny_overlap,2022-10-21
2022-10-21 16:00:00,1650.687,1656.928,1647.177,1655.098,25.472875,ny,2022-10-21
2022-10-21 20:00:00,1654.938,1657.798,1653.828,1657.298,0.65593,late_ny_early_sydney,2022-10-21
2022-10-23 20:00:00,1657.608,1670.748,1656.458,1661.148,8.28538,late_ny_early_sydney,2022-10-23
2022-10-24 00:00:00,1661.077,1663.248,1651.728,1653.848,10.23675,late_sydney_early_asian,2022-10-24
2022-10-24 04:00:00,1653.848,1658.488,1648.688,1649.118,15.06176,asian_early_london,2022-10-24
2022-10-24 08:00:00,1649.147,1652.258,1644.197,1649.897,23.048765,london,2022-10-24
2022-10-24 12:00:00,1649.887,1654.298,1643.747,1651.688,35.59122,london_ny_overlap,2022-10-24
2022-10-24 16:00:00,1651.688,1652.598,1647.577,1650.248,9.87431,ny,2022-10-24
2022-10-24 20:00:00,1650.067,1652.408,1648.777,1651.588,1.5875,late_ny_early_sydney,2022-10-24
2022-10-25 00:00:00,1651.597,1654.778,1647.037,1651.468,11.31829,late_sydney_early_asian,2022-10-25
2022-10-25 04:00:00,1651.387,1652.118,1644.278,1645.017,11.44302,asian_early_london,2022-10-25
2022-10-25 08:00:00,1645.027,1648.167,1638.098,1643.678,16.63398,london,2022-10-25
2022-10-25 12:00:00,1643.728,1662.187,1638.858,1655.898,25.95676,london_ny_overlap,2022-10-25
2022-10-25 16:00:00,1655.877,1656.998,1651.898,1653.848,9.37237,ny,2022-10-25
2022-10-25 20:00:00,1653.727,1653.748,1650.958,1652.598,2.31344,late_ny_early_sydney,2022-10-25
2022-10-26 00:00:00,1652.637,1657.418,1649.558,1656.868,7.96125,late_sydney_early_asian,2022-10-26
2022-10-26 04:00:00,1656.968,1671.378,1654.998,1670.748,13.29246,asian_early_london,2022-10-26
2022-10-26 08:00:00,1670.757,1674.678,1666.577,1668.338,16.53057,london,2022-10-26
2022-10-26 12:00:00,1668.287,1672.498,1660.418,1667.048,26.39171,london_ny_overlap,2022-10-26
2022-10-26 16:00:00,1667.048,1668.808,1663.447,1664.548,8.03961,ny,2022-10-26
2022-10-26 20:00:00,1664.497,1667.377,1663.048,1667.358,1.22125,late_ny_early_sydney,2022-10-26
2022-10-27 00:00:00,1667.287,1670.648,1662.107,1664.448,6.81462,late_sydney_early_asian,2022-10-27
2022-10-27 04:00:00,1664.457,1669.548,1658.857,1662.578,11.83108,asian_early_london,2022-10-27
2022-10-27 08:00:00,1662.557,1666.558,1659.658,1661.868,13.10922,london,2022-10-27
2022-10-27 12:00:00,1661.757,1665.598,1654.668,1661.108,33.93451,london_ny_overlap,2022-10-27
2022-10-27 16:00:00,1661.097,1662.378,1656.558,1662.128,10.52979,ny,2022-10-27
2022-10-27 20:00:00,1662.168,1663.398,1660.798,1661.728,2.07729,late_ny_early_sydney,2022-10-27
2022-10-28 00:00:00,1661.758,1666.858,1660.358,1664.648,6.3387899999999995,late_sydney_early_asian,2022-10-28
2022-10-28 04:00:00,1664.668,1665.248,1651.277,1652.537,11.74004,asian_early_london,2022-10-28
2022-10-28 08:00:00,1652.587,1653.668,1646.158,1650.298,13.52637,london,2022-10-28
2022-10-28 12:00:00,1650.268,1652.927,1637.898,1639.448,29.84673,london_ny_overlap,2022-10-28
2022-10-28 16:00:00,1639.447,1645.098,1638.717,1645.048,5.9273,ny,2022-10-28
2022-10-28 20:00:00,1644.937,1645.548,1643.357,1644.498,0.37512,late_ny_early_sydney,2022-10-28
2022-10-30 20:00:00,1643.398,1645.258,1641.297,1643.368,1.92695,late_ny_early_sydney,2022-10-30
2022-10-31 00:00:00,1643.388,1645.018,1640.498,1644.268,5.42242,late_sydney_early_asian,2022-10-31
2022-10-31 04:00:00,1644.238,1645.488,1640.347,1641.165,7.1532599999999995,asian_early_london,2022-10-31
2022-10-31 08:00:00,1640.997,1641.958,1635.417,1639.627,12.60297,london,2022-10-31
2022-10-31 12:00:00,1639.617,1641.998,1633.247,1638.828,17.019379999999998,london_ny_overlap,2022-10-31
2022-10-31 16:00:00,1638.817,1640.188,1631.578,1632.018,9.45801,ny,2022-10-31
2022-10-31 20:00:00,1631.937,1633.588,1631.678,1632.248,1.63545,late_ny_early_sydney,2022-10-31
2022-11-01 00:00:00,1632.257,1639.948,1630.477,1637.357,5.6562399999999995,late_sydney_early_asian,2022-11-01
2022-11-01 04:00:00,1637.348,1649.747,1636.327,1645.148,9.60046,asian_early_london,2022-11-01
2022-11-01 08:00:00,1645.127,1655.187,1645.058,1652.118,13.2168,london,2022-11-01
2022-11-01 12:00:00,1652.247,1656.878,1641.928,1644.445,27.43763,london_ny_overlap,2022-11-01
2022-11-01 16:00:00,1644.238,1650.938,1642.688,1648.098,11.36918,ny,2022-11-01
2022-11-01 20:00:00,1647.967,1648.248,1645.777,1646.688,1.38589,late_ny_early_sydney,2022-11-01
2022-11-02 00:00:00,1646.878,1653.208,1646.488,1650.597,5.9698899999999995,late_sydney_early_asian,2022-11-02
2022-11-02 04:00:00,1650.607,1653.218,1649.148,1652.668,6.9933,asian_early_london,2022-11-02
2022-11-02 08:00:00,1652.667,1656.808,1651.747,1655.028,9.46817,london,2022-11-02
2022-11-02 12:00:00,1655.027,1658.758,1645.527,1646.288,18.31192,london_ny_overlap,2022-11-02
2022-11-02 16:00:00,1646.237,1669.257,1635.517,1636.657,29.428385,ny,2022-11-02
2022-11-02 20:00:00,1636.688,1637.998,1631.708,1633.578,3.57484,late_ny_early_sydney,2022-11-02
2022-11-03 00:00:00,1633.537,1640.858,1632.608,1637.467,7.21366,late_sydney_early_asian,2022-11-03
2022-11-03 04:00:00,1637.498,1638.748,1628.257,1629.798,10.28379,asian_early_london,2022-11-03
2022-11-03 08:00:00,1629.787,1629.857,1616.477,1619.667,17.287986,london,2022-11-03
2022-11-03 12:00:00,1619.658,1631.348,1616.968,1625.778,30.060416,london_ny_overlap,2022-11-03
2022-11-03 16:00:00,1625.707,1632.158,1624.698,1630.788,9.81482,ny,2022-11-03
2022-11-03 20:00:00,1630.808,1631.108,1628.398,1629.588,1.41837,late_ny_early_sydney,2022-11-03
2022-11-04 00:00:00,1629.647,1639.918,1629.198,1639.058,5.78153,late_sydney_early_asian,2022-11-04
2022-11-04 04:00:00,1638.987,1649.567,1638.407,1644.778,9.35709,asian_early_london,2022-11-04
2022-11-04 08:00:00,1644.828,1653.298,1643.687,1651.248,15.65554,london,2022-11-04
2022-11-04 12:00:00,1651.288,1675.248,1643.198,1671.068,40.28975,london_ny_overlap,2022-11-04
2022-11-04 16:00:00,1670.987,1681.718,1667.628,1680.648,14.14647,ny,2022-11-04
2022-11-04 20:00:00,1680.547,1681.698,1679.498,1681.148,0.7319,late_ny_early_sydney,2022-11-04
2022-11-06 20:00:00,1674.327,1680.137,1672.107,1672.527,2.37594,late_ny_early_sydney,2022-11-06
2022-11-07 00:00:00,1672.698,1675.158,1670.228,1673.388,6.92617,late_sydney_early_asian,2022-11-07
2022-11-07 04:00:00,1673.287,1674.708,1666.707,1667.917,8.03711,asian_early_london,2022-11-07
2022-11-07 08:00:00,1667.927,1680.268,1666.837,1676.858,16.70382,london,2022-11-07
2022-11-07 12:00:00,1676.858,1681.758,1673.367,1678.818,20.55196,london_ny_overlap,2022-11-07
2022-11-07 16:00:00,1678.807,1680.068,1675.038,1675.308,8.76421,ny,2022-11-07
2022-11-07 20:00:00,1675.318,1676.128,1673.468,1673.918,2.21778,late_ny_early_sydney,2022-11-07
2022-11-08 00:00:00,1673.867,1676.578,1671.977,1672.708,5.68962,late_sydney_early_asian,2022-11-08
2022-11-08 04:00:00,1672.638,1673.298,1667.978,1670.178,5.85959,asian_early_london,2022-11-08
2022-11-08 08:00:00,1670.177,1673.198,1664.557,1672.458,12.41719,london,2022-11-08
2022-11-08 12:00:00,1672.498,1714.148,1669.847,1712.938,21.291649999999997,london_ny_overlap,2022-11-08
2022-11-08 16:00:00,1712.907,1716.738,1708.117,1711.588,18.49724,ny,2022-11-08
2022-11-08 20:00:00,1711.427,1713.148,1710.508,1711.367,3.68606,late_ny_early_sydney,2022-11-08
2022-11-09 00:00:00,1711.348,1712.338,1706.818,1709.108,6.92626,late_sydney_early_asian,2022-11-09
2022-11-09 04:00:00,1709.158,1712.587,1707.328,1711.548,7.78049,asian_early_london,2022-11-09
2022-11-09 08:00:00,1711.467,1715.688,1703.777,1708.668,16.804650000000002,london,2022-11-09
2022-11-09 12:00:00,1708.637,1722.168,1702.907,1711.368,26.25946,london_ny_overlap,2022-11-09
2022-11-09 16:00:00,1711.358,1714.308,1702.048,1703.688,16.20779,ny,2022-11-09
2022-11-09 20:00:00,1703.537,1707.288,1703.208,1706.348,3.39731,late_ny_early_sydney,2022-11-09
2022-11-10 00:00:00,1706.358,1709.957,1704.908,1709.288,4.99066,late_sydney_early_asian,2022-11-10
2022-11-10 04:00:00,1709.207,1712.468,1705.118,1705.748,6.392930000000001,asian_early_london,2022-11-10
2022-11-10 08:00:00,1705.738,1710.058,1703.838,1707.308,12.32042,london,2022-11-10
2022-11-10 12:00:00,1707.297,1753.118,1706.728,1750.798,37.88133,london_ny_overlap,2022-11-10
2022-11-10 16:00:00,1750.798,1754.648,1743.348,1753.998,16.75325,ny,2022-11-10
2022-11-10 20:00:00,1753.857,1756.998,1751.848,1752.078,4.40411,late_ny_early_sydney,2022-11-10
2022-11-11 00:00:00,1751.947,1753.248,1747.108,1751.178,7.57312,late_sydney_early_asian,2022-11-11
2022-11-11 04:00:00,1751.178,1764.228,1749.618,1760.938,12.33778,asian_early_london,2022-11-11
2022-11-11 08:00:00,1760.857,1766.488,1754.928,1759.148,19.95518,london,2022-11-11
2022-11-11 12:00:00,1759.168,1765.948,1755.398,1763.598,26.63897,london_ny_overlap,2022-11-11
2022-11-11 16:00:00,1763.527,1767.917,1759.498,1767.917,14.58624,ny,2022-11-11
