datetime_utc,actual_return,tech_signal,ml_signal,sg_signal
2018-07-20,-0.002230432810364673,1,-1,0.0
2018-07-23,0.0002875921161061956,-1,1,0.0
2018-07-24,0.001614810204612015,-1,1,0.0
2018-07-25,0.00016408084643275916,-1,1,0.0
2018-07-26,-0.004144158041122889,-1,-1,0.0
2018-07-27,-0.0016555599250871861,-1,-1,0.0
2018-07-30,0.002273203020212032,-1,-1,0.0
2018-07-31,0.0059569297950055776,-1,1,0.0
2018-08-01,-0.000989162907660258,-1,-1,0.0
2018-08-02,-0.007708553253152271,-1,-1,0.0
2018-08-03,-0.005193030953372583,-1,1,0.0
2018-08-06,-0.003712938541123858,-1,-1,0.0
2018-08-07,0.00020817161548254167,-1,1,0.0
2018-08-08,-0.009208168487687322,-1,-1,-1.0
2018-08-09,-0.002166250304045811,1,-1,-1.0
2018-08-10,-0.009505222080231022,1,-1,0.0
2018-08-13,0.000531213219695111,1,-1,0.0
2018-08-14,0.0017970063949360807,1,-1,-1.0
2018-08-15,-0.007976714573037893,1,-1,0.0
2018-08-16,0.005202014413037511,1,1,0.0
2018-08-17,-0.0019866529483326674,1,1,0.0
2018-08-20,-0.00019888254089823953,1,1,0.0
2018-08-21,0.00945982704123372,1,1,0.0
2018-08-22,0.004080003010931052,-1,-1,0.0
2018-08-23,-0.0003785177583015798,1,-1,-1.0
2018-08-24,0.0032408340631819173,1,1,-1.0
2018-08-27,0.0015710282873694565,1,1,0.0
2018-08-28,-0.0020953600217499717,1,-1,0.0
2018-08-29,0.017946792677971356,1,1,0.0
2018-08-30,-0.008323530604634007,1,-1,0.0
2018-08-31,-0.005492594946141834,1,-1,0.0
2018-09-03,-0.004676088866376208,1,-1,0.0
2018-09-04,0.002501199210481997,1,-1,0.0
2018-09-05,0.004247625912666484,1,1,0.0
2018-09-06,-0.007735736744163457,1,1,0.0
2018-09-07,0.004011418359842687,1,-1,0.0
2018-09-10,0.00970305138393771,1,1,0.0
2018-09-11,0.0032479284186078933,1,1,1.0
2018-09-12,-0.0011296384419314527,1,1,1.0
2018-09-13,0.012139463782660344,1,1,1.0
2018-09-14,-0.0034718912355395917,1,-1,1.0
2018-09-17,0.003253984236075022,1,1,1.0
2018-09-18,0.006875681699990452,1,1,1.0
2018-09-19,-0.001651841089231308,1,1,1.0
2018-09-20,0.011385287893988197,1,1,1.0
2018-09-21,-0.014255297446156187,-1,-1,1.0
2018-09-24,0.005184567479578716,1,1,1.0
2018-09-25,0.006293629928043547,1,-1,1.0
2018-09-26,-0.002899340898419224,1,-1,1.0
2018-09-27,-0.001537143945765381,1,-1,1.0
2018-09-28,0.0010115177012130108,1,-1,1.0
2018-10-01,0.0017106643314150891,1,1,1.0
2018-10-02,-0.008127701320643756,1,-1,1.0
2018-10-03,0.004946654792450898,1,1,1.0
2018-10-04,0.0012749498813609131,-1,1,1.0
2018-10-05,0.006270236014782085,-1,-1,0.0
2018-10-08,-0.008044862662040375,-1,-1,0.0
2018-10-09,0.003963240230303536,-1,-1,0.0
2018-10-10,-0.004199669193519803,-1,-1,0.0
2018-10-11,0.0019436740372931571,-1,1,0.0
2018-10-12,-0.008905397624127493,-1,1,0.0
2018-10-15,0.0007071219927507619,-1,-1,0.0
2018-10-16,0.0069637208538200655,-1,1,0.0
2018-10-17,-0.003950135285049906,-1,-1,0.0
2018-10-18,-0.010203934715690125,-1,-1,0.0
2018-10-19,0.006102222010247366,-1,-1,0.0
2018-10-22,-0.005219410062331617,-1,-1,0.0
2018-10-23,-0.0016911208298640526,-1,-1,0.0
2018-10-24,-0.011037812325598629,-1,-1,0.0
2018-10-25,-0.0018307800613560467,-1,1,0.0
2018-10-26,-0.0034137963419867186,-1,-1,0.0
2018-10-29,0.0014615570321196583,-1,-1,0.0
2018-10-30,-0.0008488724233946268,-1,-1,0.0
2018-10-31,0.00296769448235673,-1,1,0.0
2018-11-01,0.01681169815576157,-1,1,0.0
2018-11-02,0.004058957010190447,-1,-1,0.0
2018-11-05,0.004867986873167679,-1,1,0.0
2018-11-06,0.005295271497224495,1,1,0.0
2018-11-07,0.002861870512158181,1,1,0.0
2018-11-08,-0.0012149715220399447,1,-1,0.0
2018-11-09,-0.010791253128126456,1,-1,0.0
2018-11-12,-0.00768798324412652,1,-1,0.0
2018-11-13,0.013077918418618781,1,1,0.0
2018-11-14,-0.004188899862049458,1,-1,0.0
2018-11-15,-0.01732646277272496,1,-1,0.0
2018-11-16,-0.0019200086833946256,-1,1,0.0
2018-11-19,-0.00034563251568593543,-1,-1,0.0
2018-11-20,-0.0031446606677299157,-1,-1,-1.0
2018-11-21,0.0017259577681534705,-1,1,0.0
2018-11-22,0.007265891360203351,-1,-1,-1.0
2018-11-23,-0.0054116857408719,-1,-1,0.0
2018-11-26,0.005239832563074603,-1,1,-1.0
2018-11-27,-0.003237148723972677,-1,-1,0.0
2018-11-28,0.004467272682648064,-1,1,0.0
2018-11-29,-0.004432746130620817,-1,1,0.0
2018-11-30,0.0005516315468546688,-1,-1,0.0
2018-12-03,-0.003487802063496956,-1,1,0.0
2018-12-04,-0.008295287287177546,-1,1,-1.0
2018-12-05,0.003746222489183187,-1,1,0.0
2018-12-06,0.0007712375744597271,-1,1,-1.0
2018-12-07,-0.006339963681564571,-1,1,-1.0
2018-12-10,-0.006591444083503516,-1,-1,-1.0
2018-12-11,-0.0035450830829141643,-1,-1,-1.0
2018-12-12,0.009933774172569972,-1,1,-1.0
2018-12-13,0.004443132733756831,-1,1,0.0
2018-12-14,-0.006955836274410653,-1,-1,0.0
2018-12-17,-0.0025753172587658023,-1,1,0.0
2018-12-18,0.00031611493404617,-1,-1,0.0
2018-12-19,-0.002989558101719593,-1,-1,0.0
2018-12-20,-0.0079571791250983,-1,1,-1.0
2018-12-21,-0.0025811337787020948,-1,-1,-1.0
2018-12-24,-0.0020454387116282924,-1,-1,-1.0
2018-12-25,-0.0008350806657178673,-1,-1,-1.0
2018-12-26,0.004580650414591746,-1,-1,-1.0
2018-12-27,-0.0034888039440532244,-1,1,-1.0
2018-12-28,-0.0012775146930732323,-1,1,-1.0
2018-12-31,-0.0030539756738842197,-1,1,-1.0
2019-01-01,0.001846400328870064,-1,-1,-1.0
2019-01-02,-0.03918244962848878,-1,-1,-1.0
2019-01-03,0.012245976144721728,1,-1,0.0
2019-01-04,0.014887723024767966,1,-1,0.0
2019-01-07,0.00485856121861143,-1,1,-1.0
2019-01-08,-0.002263862636540459,-1,1,0.0
2019-01-09,-0.0005704590929083617,-1,1,0.0
2019-01-10,-0.0026975034312328315,1,-1,0.0
2019-01-11,0.009140553966626623,1,-1,-1.0
2019-01-14,-0.00010052004348560529,1,-1,0.0
2019-01-15,0.0035461392498195863,1,-1,0.0
2019-01-16,0.004644557813104546,1,-1,0.0
2019-01-17,0.008632198896838958,1,1,0.0
2019-01-18,-0.0055832475926697895,1,-1,0.0
2019-01-21,0.003018416695402216,1,1,0.0
2019-01-22,0.0024307631885666825,1,-1,0.0
2019-01-23,0.010824248995250033,1,1,0.0
2019-01-24,0.003839516321569251,1,-1,0.0
2019-01-25,0.004898257274568886,1,1,0.0
2019-01-28,-0.005190354486851911,1,1,0.0
2019-01-29,-0.0047420446416425585,1,1,1.0
2019-01-30,-0.0010490184956397437,1,1,1.0
2019-01-31,-0.0015966614346866056,1,1,1.0
2019-02-01,0.002960171013246501,1,1,1.0
2019-02-04,0.0012919051758639585,1,1,1.0
2019-02-05,-0.005956696554361872,1,-1,1.0
2019-02-06,-0.0015526973739734028,1,-1,1.0
2019-02-07,-0.000668220362846941,1,-1,1.0
2019-02-08,-0.0007954486068378023,-1,-1,0.0
2019-02-11,-7.038137413026125e-05,-1,-1,0.0
2019-02-12,0.0033044021960209717,-1,1,0.0
2019-02-13,0.0008489565571164516,-1,-1,0.0
2019-02-14,-0.007998758107552899,-1,1,0.0
2019-02-15,0.008601689639601982,-1,1,0.0
2019-02-18,0.0015616943375779389,-1,1,0.0
2019-02-19,0.010511459273560585,-1,1,1.0
2019-02-20,0.0005400032455359997,1,1,0.0
2019-02-21,-0.0008309357030161871,1,-1,0.0
2019-02-22,0.002393843028189438,1,1,0.0
2019-02-25,0.007208892899671454,1,1,0.0
2019-02-26,0.005473450728791667,1,1,1.0
2019-02-27,0.007308039918103081,-1,-1,0.0
2019-02-28,0.0004604399411310588,-1,1,0.0
2019-03-01,0.003014997265366005,-1,1,1.0
2019-03-04,-0.005774296048615213,-1,-1,1.0
2019-03-05,-0.0010664264167251688,1,-1,1.0
2019-03-06,-8.835845246125238e-05,1,-1,0.0
2019-03-07,-0.00680637369867806,1,-1,0.0
2019-03-08,-0.012879464465692375,1,1,0.0
2019-03-11,0.02204156869472643,-1,1,0.0
2019-03-12,-0.014128938425476335,-1,1,0.0
2019-03-13,0.015748240550407657,-1,1,1.0
2019-03-14,0.0029946276830888534,-1,-1,1.0
