datetime_utc,actual_return,tech_signal,ml_signal,sg_signal
2024-10-28,0.009253781457162933,1,1,1.0
2024-10-29,0.007234316137240295,-1,-1,1.0
2024-10-30,-0.01816650912342701,-1,-1,1.0
2024-10-31,0.0001095688511384859,1,-1,0.0
2024-11-01,-0.0009132920834320161,-1,-1,0.0
2024-11-04,0.0015338367843668287,-1,-1,0.0
2024-11-05,-0.02688819289182318,-1,1,0.0
2024-11-06,0.011479740190580862,-1,1,0.0
2024-11-07,-0.004047575121093911,-1,1,0.0
2024-11-08,-0.0288015263656269,-1,1,0.0
2024-11-11,-0.00429842206071789,-1,1,0.0
2024-11-12,-0.00741199771886598,-1,1,1.0
2024-11-13,-0.004894201906120731,-1,1,1.0
2024-11-14,-0.0009739185590534587,-1,1,0.0
2024-11-15,0.017348790536743833,-1,1,0.0
2024-11-18,0.006300496006653572,-1,-1,1.0
2024-11-19,0.007999532098494133,-1,1,1.0
2024-11-20,0.008984571185138249,-1,-1,1.0
2024-11-21,0.014046981134497769,-1,1,-1.0
2024-11-22,-0.03495948190340738,1,-1,0.0
2024-11-25,0.001336617767776714,-1,-1,0.0
2024-11-26,0.007452166991228204,-1,-1,0.0
2024-11-27,0.006456666117155565,-1,-1,0.0
2024-11-29,-0.008352473231234763,1,-1,0.0
2024-12-02,0.003712425318383127,1,-1,0.0
2024-12-03,0.003434974654697664,1,1,-1.0
2024-12-04,-0.010302322170881693,1,1,-1.0
2024-12-05,0.004558239129528256,1,1,-1.0
2024-12-06,0.00991798633808684,1,1,-1.0
2024-12-09,0.012196028210303023,1,1,-1.0
2024-12-10,0.013330075570755336,1,1,0.0
2024-12-11,-0.017081207143532985,1,1,1.0
2024-12-12,-0.011790161839593786,1,1,0.0
2024-12-13,-0.0017334660635325901,1,1,0.0
2024-12-16,-0.00264360600282425,1,1,0.0
2024-12-17,-0.0029918795594432402,1,1,0.0
2024-12-18,-0.01694536281780769,-1,1,0.0
2024-12-19,0.01398249166131256,-1,1,-1.0
2024-12-20,-0.006258330803749558,-1,1,-1.0
2024-12-23,0.00294323974486273,-1,1,-1.0
2024-12-24,0.007149969097485895,-1,1,-1.0
2024-12-26,-0.008219261513672152,-1,1,-1.0
2024-12-27,-0.004250136932791706,-1,1,-1.0
2024-12-30,0.008824710411780469,-1,1,-1.0
2024-12-31,0.011232867866452192,-1,1,0.0
2025-01-02,-0.005241401391997348,1,-1,0.0
2025-01-03,-0.0024984295005021796,1,1,0.0
2025-01-06,0.006912096917743294,1,1,0.0
2025-01-07,0.0029316900271960217,1,-1,0.0
2025-01-08,0.007217296123672955,1,-1,1.0
2025-01-09,0.009161257237443541,1,-1,1.0
2025-01-10,-0.013006500709167285,1,-1,1.0
2025-01-13,0.001495047933117684,1,-1,1.0
2025-01-14,0.012987195526811112,1,1,1.0
2025-01-15,0.012420208736854522,1,-1,1.0
2025-01-16,-0.000764876477197021,1,-1,1.0
2025-01-17,0.003891391478642485,1,-1,1.0
2025-01-21,0.004563111323176753,1,-1,1.0
2025-01-22,-0.0016272807543716752,1,-1,0.0
2025-01-23,0.005125977145751084,1,-1,0.0
2025-01-24,-0.014434155176814617,1,1,1.0
2025-01-27,0.010646340249542608,1,-1,0.0
2025-01-28,0.000830957531606674,1,1,0.0
2025-01-29,0.019277756347583747,1,-1,0.0
2025-01-30,-0.0037263817408137866,1,1,0.0
2025-01-31,0.007580052840268373,1,-1,0.0
2025-02-03,0.006822415916365941,1,-1,0.0
2025-02-04,0.006393163440626415,-1,-1,0.0
2025-02-05,-0.005447355250461389,-1,-1,1.0
2025-02-06,0.00394879297438717,1,-1,1.0
2025-02-07,0.016258833046568513,-1,-1,1.0
2025-02-10,-0.0006178516064746903,-1,-1,1.0
2025-02-11,-0.0012024393787544148,-1,-1,1.0
2025-02-12,0.005792712774394366,-1,-1,1.0
2025-02-13,-0.014562544873085503,-1,-1,1.0
2025-02-14,0.01650883496677148,1,-1,1.0
2025-02-18,-0.004170300117599673,1,-1,1.0
2025-02-19,0.0070314990870447855,1,-1,1.0
2025-02-20,-0.0008166266630073181,1,-1,1.0
2025-02-21,0.003500064634192458,1,-1,1.0
2025-02-24,-0.01483176087132524,1,-1,1.0
2025-02-25,0.0042258832321174136,-1,1,1.0
2025-02-26,-0.011586370186078948,-1,-1,1.0
2025-02-27,-0.016224097946286358,-1,-1,1.0
2025-02-28,0.01864901343751476,-1,-1,1.0
2025-03-03,0.00668996126638687,-1,-1,1.0
2025-03-04,0.001957098953760298,-1,-1,1.0
2025-03-05,0.0004458405723709752,-1,-1,1.0
2025-03-06,-0.004088489842890409,-1,-1,1.0
2025-03-07,-0.004727634903135915,-1,1,1.0
2025-03-10,0.007546651957820141,-1,-1,0.0
2025-03-11,0.008954330271122598,-1,-1,0.0
2025-03-12,0.015261784579635519,-1,-1,0.0
2025-03-13,0.003412042879592822,-1,1,1.0
2025-03-14,0.0018350159457296321,1,1,1.0
2025-03-17,0.011632116405335577,1,1,0.0
2025-03-18,0.00026348367390129166,-1,-1,0.0
2025-03-19,0.001349626670783865,-1,1,1.0
2025-03-20,-0.007196904393713174,-1,-1,1.0
2025-03-21,-0.0016911295043418105,1,-1,1.0
2025-03-24,0.0035117493782604987,1,1,1.0
2025-03-25,-0.0009264629905246514,1,1,1.0
2025-03-26,0.012925489441903849,1,1,0.0
2025-03-27,0.008557505502098309,-1,-1,0.0
2025-03-28,0.01169228804819296,-1,-1,0.0
2025-03-31,-0.0012497066576345498,-1,-1,1.0
2025-04-01,0.006710576935193882,-1,1,1.0
2025-04-02,-0.013757020186500003,-1,-1,0.0
