month,error_none,error_blind,error_shap,error_oracle,dir_correct_none,dir_correct_blind,dir_correct_shap,dir_correct_oracle
2021-09,0.002226176499437042,0.002249322002398906,0.002249322002398906,0.0022931347524352583,0.6055555555555555,0.5388888888888889,0.5388888888888889,0.5666666666666667
2021-10,0.002243113742311116,0.0022174600969688905,0.0022174600969688905,0.0021746954369026494,0.46111111111111114,0.48333333333333334,0.48333333333333334,0.5444444444444444
2021-11,0.0017535183824297137,0.0017288821964940024,0.0017288821964940024,0.0017356870041249364,0.5222222222222223,0.5666666666666667,0.5666666666666667,0.5222222222222223
2022-01,0.0019494504347881663,0.0019557016188814507,0.0019557016188814507,0.0021025147792933883,0.5166666666666667,0.5,0.5,0.45555555555555555
2022-02,0.0035587992020965293,0.003530276129049739,0.003530276129049739,0.003914940696968784,0.4722222222222222,0.5,0.5,0.45
2022-03,0.002490931479269153,0.002483650274761527,0.002483650274761527,0.002483650274761527,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
2022-05,0.002473207158155035,0.0024547978406441193,0.0024547978406441193,0.002479506755035494,0.5277777777777778,0.5888888888888889,0.5888888888888889,0.5333333333333333
2022-06,0.0021328162598901134,0.002148121665535776,0.002148121665535776,0.0021377312588492163,0.5444444444444444,0.5388888888888889,0.5388888888888889,0.5333333333333333
2022-08,0.0021552278365765216,0.0021626513708027815,0.0021626513708027815,0.0021626513708027815,0.5388888888888889,0.5722222222222222,0.5722222222222222,0.5722222222222222
2022-09,0.002884879871876665,0.002911633199071769,0.002911633199071769,0.0029250199602457202,0.5333333333333333,0.55,0.55,0.5166666666666667
2022-10,0.0027884282973288654,0.0028104697527754556,0.0028104697527754556,0.0028104697527754556,0.5333333333333333,0.5,0.5,0.5
2022-11,0.002414974222672927,0.0023404393926460356,0.0023404393926460356,0.002377964326932943,0.49444444444444446,0.5388888888888889,0.5388888888888889,0.5111111111111111
2023-01,0.0023544739430473183,0.0023424660917538277,0.0023424660917538277,0.0023555386356961124,0.5388888888888889,0.5666666666666667,0.5666666666666667,0.5666666666666667
2023-02,0.002860392822709662,0.0027372568289541193,0.0027372568289541193,0.0028075157279530464,0.5277777777777778,0.5833333333333334,0.5833333333333334,0.6111111111111112
2023-04,0.0024597525446101325,0.002480051909051659,0.002480051909051659,0.002465845442561617,0.5277777777777778,0.6,0.6,0.5666666666666667
2023-05,0.002071873106421588,0.0020814789665356903,0.0020814789665356903,0.002114680570534363,0.5444444444444444,0.5722222222222222,0.5722222222222222,0.5277777777777778
2023-06,0.0016542676993972145,0.0016351171337818003,0.0016351171337818003,0.0016426531459645612,0.5277777777777778,0.55,0.55,0.5277777777777778
2023-08,0.0012645736692932477,0.001230527149247786,0.001230527149247786,0.0012578216985149693,0.5722222222222222,0.5388888888888889,0.5388888888888889,0.5444444444444444
2023-09,0.0020020673014240972,0.0020221650381404216,0.0020221650381404216,0.0019688834723595836,0.49444444444444446,0.5166666666666667,0.5166666666666667,0.5277777777777778
2023-10,0.0022269341305835907,0.002250534273088813,0.002250534273088813,0.0022342242082969855,0.6111111111111112,0.6388888888888888,0.6388888888888888,0.5777777777777777
2023-12,0.002111019732090333,0.0020813571017507765,0.0020813571017507765,0.0020813571017507765,0.5722222222222222,0.6166666666666667,0.6166666666666667,0.6166666666666667
2024-01,0.0016810153238761465,0.0016186260754165337,0.0016186260754165337,0.0016287271164686966,0.4722222222222222,0.5777777777777777,0.5777777777777777,0.49444444444444446
2024-02,0.002623856161770035,0.002560667451310454,0.002560667451310454,0.0025697517357699874,0.4222222222222222,0.5333333333333333,0.5333333333333333,0.5111111111111111
2024-04,0.002791399427460303,0.0027119633583205923,0.0027119633583205923,0.0027360503846356908,0.5333333333333333,0.5888888888888889,0.5888888888888889,0.6
2024-05,0.002286985423840782,0.0023329909317036063,0.0023329909317036063,0.002276552722893841,0.5333333333333333,0.49444444444444446,0.49444444444444446,0.5333333333333333
2024-07,0.0025602459704153705,0.002491121657060428,0.002491121657060428,0.002507989738508906,0.48333333333333334,0.5611111111111111,0.5611111111111111,0.5333333333333333
2024-08,0.0021653324394173435,0.0021151379381613962,0.0021151379381613962,0.0021151379381613962,0.45,0.5722222222222222,0.5722222222222222,0.5722222222222222
2024-09,0.0021876639100318314,0.0021202576432922927,0.0021202576432922927,0.0021202576432922927,0.4722222222222222,0.5388888888888889,0.5388888888888889,0.5388888888888889
2024-10,0.002714636628097453,0.0027189505404284077,0.0027189505404284077,0.002733133881283824,0.4888888888888889,0.49444444444444446,0.49444444444444446,0.4722222222222222
2024-12,0.0021339184768796897,0.0021043657044394837,0.0021043657044394837,0.002146748447739984,0.5222222222222223,0.5111111111111111,0.5111111111111111,0.4888888888888889
2025-01,0.0024471452862825046,0.0023944288221450583,0.0023944288221450583,0.002408386555181645,0.4111111111111111,0.5111111111111111,0.5111111111111111,0.4722222222222222
2025-03,0.0031606024580565157,0.0030887266182005532,0.0030887266182005532,0.0030887266182005532,0.4388888888888889,0.5055555555555555,0.5055555555555555,0.5055555555555555
2025-04,0.00455305414936891,0.004524336297809319,0.004524336297809319,0.00452998934512153,0.4111111111111111,0.5611111111111111,0.5611111111111111,0.4888888888888889
2025-05,0.0028900971193364013,0.0029432995715342174,0.0029432995715342174,0.0029432995715342174,0.5,0.5277777777777778,0.5277777777777778,0.5277777777777778
2025-07,0.002280583489911288,0.002245031139112189,0.002245031139112189,0.0022866549798791053,0.5333333333333333,0.5222222222222223,0.5222222222222223,0.49444444444444446
2025-08,0.002296493641884657,0.0023109163844906013,0.0023109163844906013,0.002304541624964881,0.4666666666666667,0.5277777777777778,0.5277777777777778,0.5055555555555555
2025-09,0.004636726567976021,0.00457757096283353,0.00457757096283353,0.004680873140984008,0.4,0.5777777777777777,0.5777777777777777,0.4888888888888889
2025-11,0.0035188406795450735,0.0035289920419422005,0.0035289920419422005,0.0034639301530295413,0.4222222222222222,0.5111111111111111,0.5111111111111111,0.4722222222222222
2025-12,0.003802383085419611,0.0038447813621142004,0.0038447813621142004,0.0037658830516114727,0.45555555555555555,0.4777777777777778,0.4777777777777778,0.5277777777777778
2026-01,0.007791376432121988,0.007722726851480785,0.007722726851480785,0.0077607258496279015,0.42777777777777776,0.5222222222222223,0.5222222222222223,0.55
