datetime_utc,actual,predicted
2021-01-08 20:00:00,-0.0016049429997634,6.835566054657086e-05
2021-01-10 20:00:00,-0.0001563710546148,0.0006097309705067113
2021-01-11 00:00:00,-0.0014582706075199,-0.0019855083794192247
2021-01-11 04:00:00,-0.0004129701153774,-0.0009633935153247037
2021-01-11 08:00:00,0.0015939773813773,-0.0014080169754356164
2021-01-11 12:00:00,0.0016482310117591,-0.0018891288783439825
2021-01-11 16:00:00,-0.0003478915323498,-0.000994260125120914
2021-01-11 20:00:00,0.001270283003898,-0.00021143508745581345
2021-01-12 00:00:00,0.0011695037321797,-7.787548029499674e-05
2021-01-12 04:00:00,0.0029778241465228,-0.0003288059176360802
2021-01-12 08:00:00,0.0021870422985438,-0.000981841118968963
2021-01-12 12:00:00,-0.0002466847346375,-0.0010851031915574344
2021-01-12 16:00:00,-0.0005570264802109,-0.0016741467781246034
2021-01-12 20:00:00,-1.410596400186768e-05,-0.0007892799823564505
2021-01-13 00:00:00,0.0004371923857134,-0.00036862130110509335
2021-01-13 04:00:00,0.0020001837822057,-0.0006415244644986271
2021-01-13 08:00:00,-0.0029594367670238,-0.00030175096890285046
2021-01-13 12:00:00,-0.0008542272410781,0.00035205199096698223
2021-01-13 16:00:00,0.0007342558929151,0.0002997405769352558
2021-01-13 20:00:00,0.0013259421067234,0.000267485639739037
2021-01-14 00:00:00,0.0012819521234966,-0.00022216941404682065
2021-01-14 04:00:00,-0.0009225580158055,-0.0007811395653520869
2021-01-14 08:00:00,0.0008380842870848,-0.0002736849269285537
2021-01-14 12:00:00,-0.0004295184882203,-0.0013357989742576093
2021-01-14 16:00:00,0.0006125358824225,-0.00026068997682398307
2021-01-14 20:00:00,-0.0007745333823806,-0.0007568027482470749
2021-01-15 00:00:00,-0.0020518902563355,-0.00047315819732702896
2021-01-15 04:00:00,-0.0020773282016609,3.607177659956923e-05
2021-01-15 08:00:00,-0.0021383566882129,-0.000273638921868998
2021-01-15 12:00:00,-0.000262298802373,-0.00026376488836158584
2021-01-15 16:00:00,-7.09011177568714e-06,-0.0009102990913986931
2021-01-15 20:00:00,-0.0001985435419598,-0.0002556793661223209
2021-01-17 20:00:00,-0.0012275904228487,6.011565056959341e-06
