datetime_utc,actual,predicted
2021-01-08 20:00:00,-0.0024913553067498,-0.000334654
2021-01-10 20:00:00,-0.0011412105458162,-0.00033159181
2021-01-11 00:00:00,0.0004270801743669,-0.00032679364
2021-01-11 04:00:00,-0.0009940644495798,-0.00032709911
2021-01-11 08:00:00,-0.0013077541805804,-0.0003261082
2021-01-11 12:00:00,0.000978920386657,-0.0003239736
2021-01-11 16:00:00,-0.0001397871126781,-0.00032938644
2021-01-11 20:00:00,-0.0009955202415017,-0.00032941997
2021-01-12 00:00:00,0.0012257474274156,-0.00032457337
2021-01-12 04:00:00,-0.0009788318136868,-0.00032344088
2021-01-12 08:00:00,0.0003538060932695,-0.00032132491
2021-01-12 12:00:00,0.0035967717135715,-0.00031868368
2021-01-12 16:00:00,0.0007374631602661,-0.00031863526
2021-01-12 20:00:00,0.0005977653580551,-0.00031889603
2021-01-13 00:00:00,-0.001040177988778,-0.00031470135
2021-01-13 04:00:00,-0.0033161264577562,-0.0003107339
2021-01-13 08:00:00,-0.0002631340930065,-0.00030997396
2021-01-13 12:00:00,-0.0004771070949132,-0.00030947104
2021-01-13 16:00:00,0.0006744641555914,-0.00030930713
2021-01-13 20:00:00,-0.0013823180709363,-0.00031027198
2021-01-14 00:00:00,-0.0001646890263189,-0.0003115721
2021-01-14 04:00:00,0.0006832822509558,-0.00031259283
2021-01-14 08:00:00,-0.0013175883454979,-0.00031238794
2021-01-14 12:00:00,0.0016055795267297,-0.00031025708
2021-01-14 16:00:00,-0.0003538293838728,-0.0003092736
2021-01-14 20:00:00,-9.87654321791694e-05,-0.00031183288
2021-01-15 00:00:00,-0.0012024280609694,-0.00030957907
2021-01-15 04:00:00,-0.0009481369819983,-0.00031059608
2021-01-15 08:00:00,-0.0024859096484515,-0.0003106855
2021-01-15 12:00:00,-0.0013653347811278,-0.0003094785
2021-01-15 16:00:00,-0.0001573401241263,-0.00030775368
2021-01-15 20:00:00,-0.0007124808718613,-0.00030906498
2021-01-17 20:00:00,0.0006462249916275,-0.00031158328
2021-01-18 00:00:00,-0.0005384918217235,-0.0003126599
2021-01-18 04:00:00,-0.0001906127376517,-0.00031070784
2021-01-18 08:00:00,0.0007787968810935,-0.00030856952
2021-01-18 12:00:00,0.0003560560618898,-0.0003057681
2021-01-18 16:00:00,-0.0001076314864533,-0.00030362606
2021-01-18 20:00:00,0.0015967241597957,-0.00030295178
2021-01-19 00:00:00,0.0005867550548699,-0.00030275062
2021-01-19 04:00:00,0.0019066412171066,-0.00029995665
2021-01-19 08:00:00,8.245654544733066e-05,-0.00029711053
2021-01-19 12:00:00,-0.0002473900363911,-0.00029236823
2021-01-19 16:00:00,0.0011539635803836,-0.00029016286
2021-01-19 20:00:00,0.0004200417632681,-0.00029056147
2021-01-20 00:00:00,0.0009382793962376,-0.00029010698
2021-01-20 04:00:00,-0.0035932722570139,-0.00029025972
2021-01-20 08:00:00,-0.000561584343253,-0.00028991327
2021-01-20 12:00:00,0.0001486853737632,-0.0002907999
2021-01-20 16:00:00,0.0006110299347054,-0.0002916269
2021-01-20 20:00:00,0.0012539186595936,-0.0002937615
2021-01-21 00:00:00,-0.0008330206551214,-0.00029553846
2021-01-21 04:00:00,0.0019453815702246,-0.00029485673
2021-01-21 08:00:00,0.0006668231066661,-0.00029390305
2021-01-21 12:00:00,0.0007157224783236,-0.00029055774
2021-01-21 16:00:00,0.0004522040915199,-0.00028629228
2021-01-21 20:00:00,0.000673815712252,-0.0002857484
2021-01-22 00:00:00,-0.0013892144953384,-0.00028741732
2021-01-22 04:00:00,0.0016027686115842,-0.00028810278
2021-01-22 08:00:00,-0.0003367791623031,-0.00028941408
2021-01-22 12:00:00,-0.0004766130978035,-0.0002874881
2021-01-22 16:00:00,3.287716270367749e-05,-0.00028673932
2021-01-22 20:00:00,8.219121786852593e-06,-0.0002882369
2021-01-24 20:00:00,0.0006655246181633,-0.00029032677
2021-01-25 00:00:00,0.000377755153459,-0.00029154122
2021-01-25 04:00:00,-0.0018737524075904,-0.00029061362
2021-01-25 08:00:00,-0.0021904911833691,-0.00028898194
2021-01-25 12:00:00,0.0007004907842258,-0.00028817728
2021-01-25 16:00:00,0.0003294730109042,-0.00028954074
2021-01-25 20:00:00,-0.0002470945808257,-0.00029211864
